# Heliostat positions of PS10 STP
# Positions (kilometers) in X, Y and Z directions separated by a comma

-0.15776,0.02761,0.00517
-0.16016,0,0.00517
-0.15776,-0.02761,0.00517
-0.15064,-0.05439,0.00517
-0.13901,-0.07954,0.00517
-0.12322,-0.10231,0.00517
-0.10374,-0.12202,0.00517
-0.08116,-0.13808,0.00517
-0.05614,-0.15,0.00517
-0.07368,0.15667,0.00517
-0.0997,0.14154,0.00517
-0.1227,0.12214,0.00517
-0.142,0.09905,0.00517
-0.157,0.07297,0.00517
-0.16726,0.04468,0.00517
-0.17247,0.01505,0.00517
-0.17247,-0.01505,0.00517
-0.16726,-0.04468,0.00517
-0.157,-0.07297,0.00517
-0.142,-0.09905,0.00517
-0.1227,-0.12214,0.00517
-0.0997,-0.14154,0.00517
-0.07368,-0.15667,0.00517
-0.06316,0.17167,0.00517
-0.09193,0.15814,0.00517
-0.11792,0.13983,0.00517
-0.14036,0.1173,0.00517
-0.15855,0.09122,0.00517
-0.17195,0.06239,0.00517
-0.18015,0.03167,0.00517
-0.18292,0,0.00517
-0.18015,-0.03167,0.00517
-0.17195,-0.06239,0.00517
-0.15855,-0.09122,0.00517
-0.14036,-0.1173,0.00517
-0.11792,-0.13983,0.00517
-0.09193,-0.15814,0.00517
-0.06316,-0.17167,0.00517
-0.08421,0.17667,0.00517
-0.1134,0.15951,0.00517
-0.1392,0.13757,0.00517
-0.16083,0.11152,0.00517
-0.17764,0.08213,0.00517
-0.18914,0.05028,0.00517
-0.19498,0.01693,0.00517
-0.19498,-0.01693,0.00517
-0.18914,-0.05028,0.00517
-0.17764,-0.08213,0.00517
-0.16083,-0.11152,0.00517
-0.1392,-0.13757,0.00517
-0.1134,-0.15951,0.00517
-0.08421,-0.17667,0.00517
-0.07193,0.19333,0.00517
-0.10423,0.17801,0.00517
-0.1334,0.15734,0.00517
-0.15856,0.13195,0.00517
-0.17896,0.10259,0.00517
-0.19398,0.07016,0.00517
-0.20318,0.03561,0.00517
-0.20628,0,0.00517
-0.20318,-0.03561,0.00517
-0.19398,-0.07016,0.00517
-0.17896,-0.10259,0.00517
-0.15856,-0.13195,0.00517
-0.1334,-0.15734,0.00517
-0.10423,-0.17801,0.00517
-0.07193,-0.19333,0.00517
-0.12281,0.195,0.00517
-0.14385,0.18004,0.00517
-0.16308,0.16282,0.00517
-0.18027,0.14356,0.00517
-0.1952,0.12249,0.00517
-0.20767,0.09989,0.00517
-0.21754,0.07604,0.00517
-0.22468,0.05123,0.00517
-0.229,0.02578,0.00517
-0.23045,0,0.00517
-0.229,-0.02578,0.00517
-0.22468,-0.05123,0.00517
-0.21754,-0.07604,0.00517
-0.20767,-0.09989,0.00517
-0.1952,-0.12249,0.00517
-0.18027,-0.14356,0.00517
-0.16308,-0.16282,0.00517
-0.14385,-0.18004,0.00517
-0.12281,-0.195,0.00517
-0.11754,0.215,0.00517
-0.14097,0.20042,0.00517
-0.16262,0.1833,0.00517
-0.18219,0.16385,0.00517
-0.19946,0.14232,0.00517
-0.2142,0.11899,0.00517
-0.22622,0.09415,0.00517
-0.23538,0.06812,0.00517
-0.24154,0.04122,0.00517
-0.24464,0.0138,0.00517
-0.24464,-0.0138,0.00517
-0.24154,-0.04122,0.00517
-0.23538,-0.06812,0.00517
-0.22622,-0.09415,0.00517
-0.2142,-0.11899,0.00517
-0.19946,-0.14232,0.00517
-0.18219,-0.16385,0.00517
-0.16262,-0.1833,0.00517
-0.14097,-0.20042,0.00517
-0.11754,-0.215,0.00517
-0.11053,0.235,0.00517
-0.13635,0.22102,0.00517
-0.16042,0.20422,0.00517
-0.18245,0.18481,0.00517
-0.20214,0.16303,0.00517
-0.21925,0.13917,0.00517
-0.23356,0.11353,0.00517
-0.24488,0.08645,0.00517
-0.25308,0.05825,0.00517
-0.25803,0.02931,0.00517
-0.25969,0,0.00517
-0.25803,-0.02931,0.00517
-0.25308,-0.05825,0.00517
-0.24488,-0.08645,0.00517
-0.23356,-0.11353,0.00517
-0.21925,-0.13917,0.00517
-0.20214,-0.16303,0.00517
-0.18245,-0.18481,0.00517
-0.16042,-0.20422,0.00517
-0.13635,-0.22102,0.00517
-0.11053,-0.235,0.00517
-0.12982,0.24,0.00517
-0.15609,0.22381,0.00517
-0.18036,0.20475,0.00517
-0.20233,0.18308,0.00517
-0.22171,0.15906,0.00517
-0.23825,0.13301,0.00517
-0.25174,0.10526,0.00517
-0.26202,0.07616,0.00517
-0.26894,0.04609,0.00517
-0.27243,0.01543,0.00517
-0.27243,-0.01543,0.00517
-0.26894,-0.04609,0.00517
-0.26202,-0.07616,0.00517
-0.25174,-0.10526,0.00517
-0.23825,-0.13301,0.00517
-0.22171,-0.15906,0.00517
-0.20233,-0.18308,0.00517
-0.18036,-0.20475,0.00517
-0.15609,-0.22381,0.00517
-0.12982,-0.24,0.00517
-0.14561,0.26833,0.00517
-0.1681,0.25485,0.00517
-0.18934,0.23949,0.00517
-0.20918,0.22237,0.00517
-0.22749,0.2036,0.00517
-0.24412,0.18334,0.00517
-0.25894,0.16172,0.00517
-0.27186,0.13891,0.00517
-0.28278,0.11508,0.00517
-0.29161,0.0904,0.00517
-0.29829,0.06505,0.00517
-0.30277,0.03922,0.00517
-0.30502,0.01311,0.00517
-0.30502,-0.01311,0.00517
-0.30277,-0.03922,0.00517
-0.29829,-0.06505,0.00517
-0.29161,-0.0904,0.00517
-0.28278,-0.11508,0.00517
-0.27186,-0.13891,0.00517
-0.25894,-0.16172,0.00517
-0.24412,-0.18334,0.00517
-0.22749,-0.2036,0.00517
-0.20918,-0.22237,0.00517
-0.18934,-0.23949,0.00517
-0.1681,-0.25485,0.00517
-0.14561,-0.26833,0.00517
-0.17018,0.27333,0.00517
-0.19264,0.258,0.00517
-0.21372,0.24082,0.00517
-0.23328,0.22192,0.00517
-0.25118,0.20144,0.00517
-0.26728,0.17953,0.00517
-0.28148,0.15633,0.00517
-0.29367,0.13202,0.00517
-0.30376,0.10676,0.00517
-0.31169,0.08074,0.00517
-0.31739,0.05415,0.00517
-0.32083,0.02717,0.00517
-0.32198,0,0.00517
-0.32083,-0.02717,0.00517
-0.31739,-0.05415,0.00517
-0.31169,-0.08074,0.00517
-0.30376,-0.10676,0.00517
-0.29367,-0.13202,0.00517
-0.28148,-0.15633,0.00517
-0.26728,-0.17953,0.00517
-0.25118,-0.20144,0.00517
-0.23328,-0.22192,0.00517
-0.21372,-0.24082,0.00517
-0.19264,-0.258,0.00517
-0.17018,-0.27333,0.00517
-0.16842,0.29667,0.00517
-0.19282,0.28142,0.00517
-0.21584,0.26417,0.00517
-0.23734,0.24505,0.00517
-0.25714,0.22418,0.00517
-0.27511,0.20172,0.00517
-0.29113,0.17782,0.00517
-0.30508,0.15266,0.00517
-0.31686,0.12641,0.00517
-0.32638,0.09926,0.00517
-0.33358,0.07141,0.00517
-0.33841,0.04305,0.00517
-0.34084,0.01438,0.00517
-0.34084,-0.01438,0.00517
-0.33841,-0.04305,0.00517
-0.33358,-0.07141,0.00517
-0.32638,-0.09926,0.00517
-0.31686,-0.12641,0.00517
-0.30508,-0.15266,0.00517
-0.29113,-0.17782,0.00517
-0.27511,-0.20172,0.00517
-0.25714,-0.22418,0.00517
-0.23734,-0.24505,0.00517
-0.21584,-0.26417,0.00517
-0.19282,-0.28142,0.00517
-0.16842,-0.29667,0.00517
-0.19123,0.305,0.00517
-0.21621,0.28783,0.00517
-0.23966,0.26862,0.00517
-0.26141,0.2475,0.00517
-0.28131,0.22463,0.00517
-0.29921,0.20017,0.00517
-0.31499,0.17429,0.00517
-0.32853,0.14717,0.00517
-0.33975,0.11901,0.00517
-0.34856,0.09,0.00517
-0.35489,0.06036,0.00517
-0.35871,0.03029,0.00517
-0.35999,0,0.00517
-0.35871,-0.03029,0.00517
-0.35489,-0.06036,0.00517
-0.34856,-0.09,0.00517
-0.33975,-0.11901,0.00517
-0.32853,-0.14717,0.00517
-0.31499,-0.17429,0.00517
-0.29921,-0.20017,0.00517
-0.28131,-0.22463,0.00517
-0.26141,-0.2475,0.00517
-0.23966,-0.26862,0.00517
-0.21621,-0.28783,0.00517
-0.19123,-0.305,0.00517
-0.21579,0.315,0.00517
-0.24156,0.2957,0.00517
-0.26562,0.27429,0.00517
-0.28779,0.25093,0.00517
-0.30791,0.22579,0.00517
-0.32584,0.19904,0.00517
-0.34145,0.17088,0.00517
-0.35464,0.1415,0.00517
-0.3653,0.11111,0.00517
-0.37336,0.07993,0.00517
-0.37877,0.04819,0.00517
-0.38149,0.0161,0.00517
-0.38149,-0.0161,0.00517
-0.37877,-0.04819,0.00517
-0.37336,-0.07993,0.00517
-0.3653,-0.11111,0.00517
-0.35464,-0.1415,0.00517
-0.34145,-0.17088,0.00517
-0.32584,-0.19904,0.00517
-0.30791,-0.22579,0.00517
-0.28779,-0.25093,0.00517
-0.26562,-0.27429,0.00517
-0.24156,-0.2957,0.00517
-0.21579,-0.315,0.00517
-0.24211,0.32333,0.00517
-0.26849,0.30178,0.00517
-0.29297,0.27808,0.00517
-0.31536,0.2524,0.00517
-0.33551,0.22493,0.00517
-0.35327,0.19586,0.00517
-0.36852,0.16539,0.00517
-0.38114,0.13375,0.00517
-0.39106,0.10115,0.00517
-0.39819,0.06784,0.00517
-0.40249,0.03404,0.00517
-0.40393,0,0.00517
-0.40249,-0.03404,0.00517
-0.39819,-0.06784,0.00517
-0.39106,-0.10115,0.00517
-0.38114,-0.13375,0.00517
-0.36852,-0.16539,0.00517
-0.35327,-0.19586,0.00517
-0.33551,-0.22493,0.00517
-0.31536,-0.2524,0.00517
-0.29297,-0.27808,0.00517
-0.26849,-0.30178,0.00517
-0.24211,-0.32333,0.00517
-0.29825,0.34,0.00517
-0.31834,0.32126,0.00517
-0.33727,0.30133,0.00517
-0.35494,0.2803,0.00517
-0.37131,0.25822,0.00517
-0.38631,0.2352,0.00517
-0.39988,0.2113,0.00517
-0.41197,0.18663,0.00517
-0.42254,0.16127,0.00517
-0.43156,0.13531,0.00517
-0.43898,0.10885,0.00517
-0.44478,0.08199,0.00517
-0.44894,0.05483,0.00517
-0.45144,0.02747,0.00517
-0.45227,0,0.00517
-0.45144,-0.02747,0.00517
-0.44894,-0.05483,0.00517
-0.44478,-0.08199,0.00517
-0.43898,-0.10885,0.00517
-0.43156,-0.13531,0.00517
-0.42254,-0.16127,0.00517
-0.41197,-0.18663,0.00517
-0.39988,-0.2113,0.00517
-0.38631,-0.2352,0.00517
-0.37131,-0.25822,0.00517
-0.35494,-0.2803,0.00517
-0.33727,-0.30133,0.00517
-0.31834,-0.32126,0.00517
-0.29825,-0.34,0.00517
-0.32456,0.34833,0.00517
-0.34513,0.32797,0.00517
-0.36441,0.3064,0.00517
-0.38236,0.28369,0.00517
-0.39889,0.25994,0.00517
-0.41394,0.23522,0.00517
-0.42747,0.20964,0.00517
-0.43941,0.18328,0.00517
-0.44974,0.15624,0.00517
-0.4584,0.12863,0.00517
-0.46537,0.10054,0.00517
-0.47062,0.07208,0.00517
-0.47413,0.04336,0.00517
-0.47589,0.01447,0.00517
-0.47589,-0.01447,0.00517
-0.47413,-0.04336,0.00517
-0.47062,-0.07208,0.00517
-0.46537,-0.10054,0.00517
-0.4584,-0.12863,0.00517
-0.44974,-0.15624,0.00517
-0.43941,-0.18328,0.00517
-0.42747,-0.20964,0.00517
-0.41394,-0.23522,0.00517
-0.39889,-0.25994,0.00517
-0.38236,-0.28369,0.00517
-0.36441,-0.3064,0.00517
-0.34513,-0.32797,0.00517
-0.32456,-0.34833,0.00517
-0.35614,0.36,0.00517
-0.37737,0.33768,0.00517
-0.3972,0.31412,0.00517
-0.41556,0.28939,0.00517
-0.43238,0.26359,0.00517
-0.44761,0.23682,0.00517
-0.46118,0.20917,0.00517
-0.47304,0.18075,0.00517
-0.48315,0.15166,0.00517
-0.49148,0.122,0.00517
-0.49799,0.0919,0.00517
-0.50265,0.06146,0.00517
-0.50546,0.03078,0.00517
-0.5064,0,0.00517
-0.50546,-0.03078,0.00517
-0.50265,-0.06146,0.00517
-0.49799,-0.0919,0.00517
-0.49148,-0.122,0.00517
-0.48315,-0.15166,0.00517
-0.47304,-0.18075,0.00517
-0.46118,-0.20917,0.00517
-0.44761,-0.23682,0.00517
-0.43238,-0.26359,0.00517
-0.41556,-0.28939,0.00517
-0.3972,-0.31412,0.00517
-0.37737,-0.33768,0.00517
-0.35614,-0.36,0.00517
-0.38421,0.36667,0.00517
-0.40584,0.34258,0.00517
-0.42595,0.31722,0.00517
-0.44449,0.29067,0.00517
-0.46137,0.26305,0.00517
-0.47654,0.23446,0.00517
-0.48994,0.20499,0.00517
-0.50152,0.17476,0.00517
-0.51124,0.14388,0.00517
-0.51905,0.11246,0.00517
-0.52494,0.08063,0.00517
-0.52888,0.0485,0.00517
-0.53085,0.01619,0.00517
-0.53085,-0.01619,0.00517
-0.52888,-0.0485,0.00517
-0.52494,-0.08063,0.00517
-0.51905,-0.11246,0.00517
-0.51124,-0.14388,0.00517
-0.50152,-0.17476,0.00517
-0.48994,-0.20499,0.00517
-0.47654,-0.23446,0.00517
-0.46137,-0.26305,0.00517
-0.44449,-0.29067,0.00517
-0.42595,-0.31722,0.00517
-0.40584,-0.34258,0.00517
-0.38421,-0.36667,0.00517
-0.41754,0.37333,0.00517
-0.43946,0.34727,0.00517
-0.45974,0.31993,0.00517
-0.47833,0.29141,0.00517
-0.49515,0.26181,0.00517
-0.51015,0.23124,0.00517
-0.52325,0.19981,0.00517
-0.53443,0.16765,0.00517
-0.54363,0.13487,0.00517
-0.55082,0.10159,0.00517
-0.55597,0.06794,0.00517
-0.55907,0.03403,0.00517
-0.56011,0,0.00517
-0.55907,-0.03403,0.00517
-0.55597,-0.06794,0.00517
-0.55082,-0.10159,0.00517
-0.54363,-0.13487,0.00517
-0.53443,-0.16765,0.00517
-0.52325,-0.19981,0.00517
-0.51015,-0.23124,0.00517
-0.49515,-0.26181,0.00517
-0.47833,-0.29141,0.00517
-0.45974,-0.31993,0.00517
-0.43946,-0.34727,0.00517
-0.41754,-0.37333,0.00517
-0.45088,0.38,0.00517
-0.47317,0.35186,0.00517
-0.4937,0.32241,0.00517
-0.51241,0.29176,0.00517
-0.52922,0.26004,0.00517
-0.54406,0.22735,0.00517
-0.55689,0.19382,0.00517
-0.56765,0.15957,0.00517
-0.57631,0.12473,0.00517
-0.58283,0.08942,0.00517
-0.58719,0.05379,0.00517
-0.58938,0.01795,0.00517
-0.58938,-0.01795,0.00517
-0.58719,-0.05379,0.00517
-0.58283,-0.08942,0.00517
-0.57631,-0.12473,0.00517
-0.56765,-0.15957,0.00517
-0.55689,-0.19382,0.00517
-0.54406,-0.22735,0.00517
-0.52922,-0.26004,0.00517
-0.51241,-0.29176,0.00517
-0.4937,-0.32241,0.00517
-0.47317,-0.35186,0.00517
-0.45088,-0.38,0.00517
-0.49123,0.38333,0.00517
-0.51342,0.35306,0.00517
-0.53374,0.32151,0.00517
-0.55213,0.2888,0.00517
-0.56851,0.25503,0.00517
-0.58284,0.22034,0.00517
-0.59504,0.18485,0.00517
-0.60509,0.14869,0.00517
-0.61295,0.112,0.00517
-0.61858,0.07489,0.00517
-0.62197,0.03751,0.00517
-0.6231,0,0.00517
-0.62197,-0.03751,0.00517
-0.61858,-0.07489,0.00517
-0.61295,-0.112,0.00517
-0.60509,-0.14869,0.00517
-0.59504,-0.18485,0.00517
-0.58284,-0.22034,0.00517
-0.56851,-0.25503,0.00517
-0.55213,-0.2888,0.00517
-0.53374,-0.32151,0.00517
-0.51342,-0.35306,0.00517
-0.49123,-0.38333,0.00517
-0.55614,0.35,0.00517
-0.57585,0.31652,0.00517
-0.59355,0.28194,0.00517
-0.60917,0.24637,0.00517
-0.62267,0.20995,0.00517
-0.63399,0.17278,0.00517
-0.64309,0.13502,0.00517
-0.64994,0.09678,0.00517
-0.65453,0.0582,0.00517
-0.65682,0.01942,0.00517
-0.65682,-0.01942,0.00517
-0.65453,-0.0582,0.00517
-0.64994,-0.09678,0.00517
-0.64309,-0.13502,0.00517
-0.63399,-0.17278,0.00517
-0.62267,-0.20995,0.00517
-0.60917,-0.24637,0.00517
-0.59355,-0.28194,0.00517
-0.57585,-0.31652,0.00517
-0.55614,-0.35,0.00517
-0.61404,0.31333,0.00517
-0.63144,0.27659,0.00517
-0.64664,0.23889,0.00517
-0.6596,0.20036,0.00517
-0.67026,0.16113,0.00517
-0.6786,0.12134,0.00517
-0.68457,0.08113,0.00517
-0.68816,0.04064,0.00517
-0.68936,0,0.00517
-0.68816,-0.04064,0.00517
-0.68457,-0.08113,0.00517
-0.6786,-0.12134,0.00517
-0.67026,-0.16113,0.00517
-0.6596,-0.20036,0.00517
-0.64664,-0.23889,0.00517
-0.63144,-0.27659,0.00517
-0.61404,-0.31333,0.00517
-0.68772,0.23167,0.00517
-0.7002,0.19066,0.00517
-0.71023,0.14898,0.00517
-0.71779,0.10679,0.00517
-0.72284,0.06422,0.00517
-0.72537,0.02143,0.00517
-0.72537,-0.02143,0.00517
-0.72284,-0.06422,0.00517
-0.71779,-0.10679,0.00517
-0.71023,-0.14898,0.00517
-0.7002,-0.19066,0.00517
-0.68772,-0.23167,0.00517
-0.75088,0.135,0.00517
-0.75756,0.09026,0.00517
-0.76158,0.04521,0.00517
-0.76292,0,0.00517
-0.76158,-0.04521,0.00517
-0.75756,-0.09026,0.00517
-0.75088,-0.135,0.00517
-0.09123,0.19667,0.00517
-0.09123,-0.19667,0.00517
-0.08421,0.215,0.00517
-0.08421,-0.215,0.00517
-0.12456,0.17833,0.00517
-0.12456,-0.17833,0.00517
-0.17544,0.125,0.00517
-0.17544,-0.125,0.00517
-0.12281,0.26167,0.00517
-0.12281,-0.26167,0.00517
-0.14912,0.24667,0.00517
-0.14912,-0.24667,0.00517
-0.27018,0.09667,0.00517
-0.27018,-0.09667,0.00517
-0.28596,0,0.00517
-0.27018,0.33167,0.00517
-0.27018,-0.33167,0.00517
-0.29649,0.31,0.00517
-0.29649,-0.31,0.00517
-0.36316,0.22667,0.00517
-0.36316,-0.22667,0.00517
-0.39474,0.16,0.00517
-0.39474,-0.16,0.00517
-0.41754,0.08833,0.00517
-0.41754,-0.08833,0.00517
-0.42456,0.01167,0.00517
-0.42456,-0.01167,0.00517
